type,id,user_id,timestamp
story,26093003,bminusl,2021-02-10 18:33:09 UTC
comment,26093002,vrc,2021-02-10 18:33:02 UTC
story,26093001,tusslewake,2021-02-10 18:32:57 UTC
comment,26093000,Martinsos,2021-02-10 18:32:56 UTC
comment,26092999,lrvick,2021-02-10 18:32:42 UTC
comment,26092998,jkuria,2021-02-10 18:32:23 UTC
comment,26092997,medecau,2021-02-10 18:32:21 UTC
comment,26092996,noch,2021-02-10 18:32:18 UTC
comment,26092995,rspeele,2021-02-10 18:32:16 UTC
comment,26092994,jhbadger,2021-02-10 18:32:16 UTC
comment,26092993,vmception,2021-02-10 18:32:15 UTC
comment,26092992,t-writescode,2021-02-10 18:32:15 UTC
comment,26092991,idlewords,2021-02-10 18:32:11 UTC
story,26092990,ourmandave,2021-02-10 18:32:04 UTC
comment,26092989,UK-Al05,2021-02-10 18:31:59 UTC
comment,26092986,nostromo,2021-02-10 18:31:52 UTC
comment,26092988,alex-wallish,2021-02-10 18:31:52 UTC
comment,26092987,aksss,2021-02-10 18:31:52 UTC
comment,26092983,notRobot,2021-02-10 18:31:51 UTC
story,26092985,DanielKehoe,2021-02-10 18:31:51 UTC
comment,26092984,Geee,2021-02-10 18:31:51 UTC
comment,26092982,jonas21,2021-02-10 18:31:45 UTC
comment,26092981,Nursie,2021-02-10 18:31:42 UTC
comment,26092980,SamBam,2021-02-10 18:31:39 UTC
story,26092979,sylvain_kerkour,2021-02-10 18:31:35 UTC
comment,26092978,tinus_hn,2021-02-10 18:31:25 UTC
story,26092977,einarvollset,2021-02-10 18:31:17 UTC
comment,26092976,notahacker,2021-02-10 18:31:15 UTC
comment,26092975,Macha,2021-02-10 18:31:13 UTC
comment,26092974,war1025,2021-02-10 18:31:11 UTC
comment,26092973,aduitsis,2021-02-10 18:31:10 UTC
comment,26092972,toxik,2021-02-10 18:31:09 UTC
comment,26092971,rawtxapp,2021-02-10 18:30:50 UTC
comment,26092970,Igelau,2021-02-10 18:30:35 UTC
comment,26092969,berkes,2021-02-10 18:30:32 UTC
comment,26092968,dewey,2021-02-10 18:30:29 UTC
comment,26092967,progval,2021-02-10 18:30:28 UTC
story,26092966,,2021-02-10 18:30:25 UTC
comment,26092965,wtetzner,2021-02-10 18:30:22 UTC
story,26092964,LifeIsBio,2021-02-10 18:30:19 UTC
comment,26092963,perseusprime11,2021-02-10 18:30:15 UTC
comment,26092962,0_____0,2021-02-10 18:30:03 UTC
comment,26092961,alexcg1,2021-02-10 18:29:59 UTC
comment,26092960,badRNG,2021-02-10 18:29:54 UTC
comment,26092959,kjakm,2021-02-10 18:29:51 UTC
story,26092958,anonypla,2021-02-10 18:29:47 UTC
comment,26092957,nradov,2021-02-10 18:29:38 UTC
comment,26092956,onlyrealcuzzo,2021-02-10 18:29:37 UTC
comment,26092953,lxgr,2021-02-10 18:29:26 UTC
comment,26092954,whynotminot,2021-02-10 18:29:26 UTC
comment,26092955,aksss,2021-02-10 18:29:26 UTC
comment,26092952,dang,2021-02-10 18:29:15 UTC
comment,26092951,yottalove,2021-02-10 18:29:11 UTC
comment,26092950,pjmlp,2021-02-10 18:29:10 UTC
comment,26092949,Igelau,2021-02-10 18:29:06 UTC
comment,26092948,pwinnski,2021-02-10 18:29:00 UTC
comment,26092947,filoleg,2021-02-10 18:28:57 UTC
story,26092946,etsycryst,2021-02-10 18:28:44 UTC
story,26092945,lawrenceyan,2021-02-10 18:28:28 UTC
comment,26092944,pjmlp,2021-02-10 18:28:27 UTC
comment,26092943,koolba,2021-02-10 18:28:17 UTC
story,26092940,,2021-02-10 18:28:15 UTC
comment,26092941,asplake,2021-02-10 18:28:15 UTC
story,26092942,aosaigh,2021-02-10 18:28:15 UTC
comment,26092939,,2021-02-10 18:28:07 UTC
comment,26092938,undefined1,2021-02-10 18:28:01 UTC
comment,26092937,dumbfounder,2021-02-10 18:27:48 UTC
story,26092935,freadsx,2021-02-10 18:27:42 UTC
comment,26092936,freadsx,2021-02-10 18:27:42 UTC
comment,26092934,mj4m1n,2021-02-10 18:27:30 UTC
comment,26092933,coralreef,2021-02-10 18:27:20 UTC
comment,26092932,koheripbal,2021-02-10 18:27:13 UTC
comment,26092931,lfowles,2021-02-10 18:27:09 UTC
comment,26092930,seshagiric,2021-02-10 18:27:07 UTC
comment,26092929,tippytippytango,2021-02-10 18:27:04 UTC
comment,26092928,Dirlewanger,2021-02-10 18:26:54 UTC
comment,26092927,jdale27,2021-02-10 18:26:54 UTC
comment,26092926,nodesocket,2021-02-10 18:26:40 UTC
comment,26092925,rcv,2021-02-10 18:26:39 UTC
comment,26092924,capableweb,2021-02-10 18:26:38 UTC
story,26092923,el_duderino,2021-02-10 18:26:32 UTC
comment,26092922,dr_kiszonka,2021-02-10 18:26:03 UTC
comment,26092921,acje,2021-02-10 18:25:50 UTC
comment,26092920,angry_octet,2021-02-10 18:25:43 UTC
comment,26092919,rybosworld,2021-02-10 18:25:43 UTC
comment,26092916,matijash,2021-02-10 18:25:42 UTC
comment,26092917,ed25519FUUU,2021-02-10 18:25:42 UTC
story,26092918,sethbannon,2021-02-10 18:25:42 UTC
comment,26092915,wikibob,2021-02-10 18:25:42 UTC
comment,26092914,lxgr,2021-02-10 18:25:41 UTC
story,26092913,einarvollset,2021-02-10 18:25:40 UTC
comment,26092912,foolmeonce,2021-02-10 18:25:33 UTC
comment,26092911,koheripbal,2021-02-10 18:25:32 UTC
comment,26092910,offtop5,2021-02-10 18:25:26 UTC
comment,26092909,jjk166,2021-02-10 18:25:17 UTC
comment,26092908,,2021-02-10 18:25:15 UTC
comment,26092907,ssully,2021-02-10 18:25:14 UTC
comment,26092906,sn_master,2021-02-10 18:25:05 UTC
comment,26092905,corry,2021-02-10 18:24:47 UTC
comment,26092903,bingbong70,2021-02-10 18:24:41 UTC
story,26092904,1strepublicusr,2021-02-10 18:24:41 UTC
comment,26092902,xtracto,2021-02-10 18:24:27 UTC
comment,26092900,coralreef,2021-02-10 18:24:20 UTC
comment,26092901,koheripbal,2021-02-10 18:24:20 UTC
comment,26092899,mj4m1n,2021-02-10 18:24:15 UTC
comment,26092898,PragmaticPulp,2021-02-10 18:24:10 UTC
comment,26092897,makhedge,2021-02-10 18:23:58 UTC
comment,26092896,caymanjim,2021-02-10 18:23:54 UTC
comment,26092895,enraged_camel,2021-02-10 18:23:51 UTC
comment,26092894,whycombagator,2021-02-10 18:23:38 UTC
comment,26092893,edgyquant,2021-02-10 18:23:27 UTC
comment,26092892,dealmak3r,2021-02-10 18:23:22 UTC
comment,26092891,prussian,2021-02-10 18:23:13 UTC
comment,26092890,eigenspace,2021-02-10 18:23:04 UTC
comment,26092889,SideburnsOfDoom,2021-02-10 18:23:02 UTC
comment,26092888,sdfsrrte543,2021-02-10 18:23:01 UTC
story,26092887,zuhayeer,2021-02-10 18:22:59 UTC
story,26092886,readingd,2021-02-10 18:22:55 UTC
comment,26092885,dragonwriter,2021-02-10 18:22:55 UTC
comment,26092884,marcosdumay,2021-02-10 18:22:40 UTC
comment,26092883,matijash,2021-02-10 18:22:38 UTC
story,26092882,mpweiher,2021-02-10 18:22:31 UTC
comment,26092881,xtracto,2021-02-10 18:22:27 UTC
comment,26092880,prakhargurunani,2021-02-10 18:22:24 UTC
comment,26092879,Audiophilip,2021-02-10 18:22:10 UTC
comment,26092878,throwaheyy,2021-02-10 18:22:07 UTC
comment,26092877,jonstaab,2021-02-10 18:22:05 UTC
comment,26092876,1_player,2021-02-10 18:22:00 UTC
comment,26092875,cstein2,2021-02-10 18:21:58 UTC
comment,26092874,jb1991,2021-02-10 18:21:54 UTC
comment,26092873,bingbong70,2021-02-10 18:21:51 UTC
comment,26092872,pfalcon,2021-02-10 18:21:50 UTC
comment,26092871,mathstuf,2021-02-10 18:21:49 UTC
comment,26092870,rmurri,2021-02-10 18:21:38 UTC
comment,26092869,rybosworld,2021-02-10 18:21:36 UTC
story,26092868,prakhargurunani,2021-02-10 18:21:33 UTC
comment,26092867,nostrademons,2021-02-10 18:21:31 UTC
comment,26092866,phaedryx,2021-02-10 18:21:28 UTC
comment,26092865,hhjj,2021-02-10 18:21:22 UTC
comment,26092864,DavideNL,2021-02-10 18:21:20 UTC
story,26092862,alpb,2021-02-10 18:21:19 UTC
comment,26092863,lowbloodsugar,2021-02-10 18:21:19 UTC
comment,26092861,vkou,2021-02-10 18:21:10 UTC
comment,26092860,insiderq,2021-02-10 18:21:07 UTC
comment,26092859,free_rms,2021-02-10 18:21:04 UTC
story,26092857,alexcg1,2021-02-10 18:21:01 UTC
comment,26092858,jfengel,2021-02-10 18:21:01 UTC
story,26092856,coolanu,2021-02-10 18:20:59 UTC
comment,26092855,glenneroo,2021-02-10 18:20:57 UTC
comment,26092854,1-more,2021-02-10 18:20:54 UTC
comment,26092853,benlivengood,2021-02-10 18:20:51 UTC
comment,26092852,imwillofficial,2021-02-10 18:20:44 UTC
comment,26092851,cbhl,2021-02-10 18:20:41 UTC
comment,26092850,rawtxapp,2021-02-10 18:20:39 UTC
comment,26092849,mikestew,2021-02-10 18:20:39 UTC
comment,26092848,dealmak3r,2021-02-10 18:20:35 UTC
story,26092847,,2021-02-10 18:20:03 UTC
comment,26092846,wizzwizz4,2021-02-10 18:20:02 UTC
comment,26092845,astalwick,2021-02-10 18:20:00 UTC
comment,26092844,h2odragon,2021-02-10 18:19:55 UTC
comment,26092843,CogitoCogito,2021-02-10 18:19:45 UTC
comment,26092842,SamBam,2021-02-10 18:19:34 UTC
comment,26092841,SideburnsOfDoom,2021-02-10 18:19:27 UTC
comment,26092840,PragmaticPulp,2021-02-10 18:19:19 UTC
comment,26092839,jjav,2021-02-10 18:19:18 UTC
comment,26092838,jakelazaroff,2021-02-10 18:19:14 UTC
comment,26092836,zacharytelschow,2021-02-10 18:19:12 UTC
comment,26092837,dunefox,2021-02-10 18:19:12 UTC
comment,26092835,undefined1,2021-02-10 18:19:09 UTC
comment,26092834,acomjean,2021-02-10 18:19:07 UTC
comment,26092833,pjmlp,2021-02-10 18:19:05 UTC
comment,26092832,Viliam1234,2021-02-10 18:19:02 UTC
story,26092831,itsmeno,2021-02-10 18:19:01 UTC
comment,26092830,didibus,2021-02-10 18:18:56 UTC
comment,26092829,aksss,2021-02-10 18:18:55 UTC
comment,26092828,MauranKilom,2021-02-10 18:18:50 UTC
comment,26092827,ChrisArchitect,2021-02-10 18:18:49 UTC
comment,26092826,xu_ituairo,2021-02-10 18:18:42 UTC
comment,26092825,pshc,2021-02-10 18:18:41 UTC
comment,26092824,elchief,2021-02-10 18:18:38 UTC
comment,26092823,willxinc,2021-02-10 18:18:31 UTC
story,26092822,pjmlp,2021-02-10 18:18:24 UTC
comment,26092821,Martinsos,2021-02-10 18:18:20 UTC
comment,26092820,deepsun,2021-02-10 18:18:11 UTC
comment,26092819,matijash,2021-02-10 18:18:08 UTC
story,26092818,pan_cogito,2021-02-10 18:18:05 UTC
comment,26092817,,2021-02-10 18:18:03 UTC
comment,26092816,blintz,2021-02-10 18:17:59 UTC
comment,26092815,dealmak3r,2021-02-10 18:17:58 UTC
story,26092813,feross,2021-02-10 18:17:50 UTC
comment,26092814,setr,2021-02-10 18:17:50 UTC
story,26092812,winkywooster,2021-02-10 18:17:46 UTC
comment,26092811,ha4fsd3fas,2021-02-10 18:17:40 UTC
comment,26092810,mike00632,2021-02-10 18:17:27 UTC
comment,26092809,danans,2021-02-10 18:17:26 UTC
comment,26092808,acomjean,2021-02-10 18:17:25 UTC
comment,26092807,,2021-02-10 18:17:22 UTC
comment,26092806,prussian,2021-02-10 18:17:21 UTC
comment,26092805,tyingq,2021-02-10 18:17:20 UTC
story,26092804,ch1c0t,2021-02-10 18:17:14 UTC
comment,26092803,Narishma,2021-02-10 18:17:13 UTC
story,26092802,jbegley,2021-02-10 18:17:09 UTC
story,26092801,ChrisArchitect,2021-02-10 18:17:07 UTC
comment,26092800,simonh,2021-02-10 18:17:03 UTC
comment,26092799,fursund,2021-02-10 18:17:03 UTC
comment,26092798,SideburnsOfDoom,2021-02-10 18:17:01 UTC
comment,26092797,bustin,2021-02-10 18:16:55 UTC
comment,26092796,,2021-02-10 18:16:46 UTC
story,26092795,selbekk,2021-02-10 18:16:46 UTC
story,26092794,nimbius,2021-02-10 18:16:34 UTC
comment,26092793,kevincox,2021-02-10 18:16:29 UTC
comment,26092792,marcosdumay,2021-02-10 18:16:20 UTC
comment,26092791,Ericson2314,2021-02-10 18:16:19 UTC
comment,26092790,jjk166,2021-02-10 18:16:18 UTC
comment,26092789,yoz-y,2021-02-10 18:16:16 UTC
comment,26092788,centimeter,2021-02-10 18:16:07 UTC
comment,26092787,yellowapple,2021-02-10 18:16:06 UTC
comment,26092786,zibbity-rw,2021-02-10 18:16:05 UTC
comment,26092785,pfalcon,2021-02-10 18:16:04 UTC
comment,26092784,dividedbyzero,2021-02-10 18:15:52 UTC
comment,26092783,mamon,2021-02-10 18:15:50 UTC
comment,26092782,Geee,2021-02-10 18:15:49 UTC
comment,26092781,kqr,2021-02-10 18:15:38 UTC
comment,26092780,KIWIKIgmbh,2021-02-10 18:15:35 UTC
comment,26092779,iexplainbtc,2021-02-10 18:15:30 UTC
comment,26092778,jdonaldson,2021-02-10 18:15:29 UTC
comment,26092777,KorematsuFred,2021-02-10 18:15:19 UTC
comment,26092776,Farfignoggen,2021-02-10 18:15:15 UTC
comment,26092775,dividedbyzero,2021-02-10 18:15:15 UTC
comment,26092774,PragmaticPulp,2021-02-10 18:15:04 UTC
comment,26092773,lostlogin,2021-02-10 18:15:00 UTC
story,26092772,Bootstrapper909,2021-02-10 18:14:55 UTC
comment,26092771,WorldMaker,2021-02-10 18:14:39 UTC
comment,26092770,inter_netuser,2021-02-10 18:14:38 UTC
comment,26092768,zacharytelschow,2021-02-10 18:14:33 UTC
comment,26092769,cubano,2021-02-10 18:14:33 UTC
comment,26092767,s1artibartfast,2021-02-10 18:14:26 UTC
comment,26092766,hn_throwaway_99,2021-02-10 18:14:25 UTC
comment,26092765,ForHackernews,2021-02-10 18:14:23 UTC
comment,26092764,Retric,2021-02-10 18:14:23 UTC
comment,26092763,outadoc,2021-02-10 18:14:20 UTC
comment,26092762,thaumasiotes,2021-02-10 18:14:02 UTC
comment,26092761,pandeiro,2021-02-10 18:14:00 UTC
comment,26092760,lapcatsoftware,2021-02-10 18:13:43 UTC
comment,26092759,trhway,2021-02-10 18:13:40 UTC
comment,26092757,Ericson2314,2021-02-10 18:13:34 UTC
comment,26092758,Nasrudith,2021-02-10 18:13:34 UTC
comment,26092756,dauchande,2021-02-10 18:13:31 UTC
comment,26092755,ajford,2021-02-10 18:13:30 UTC
comment,26092754,randompwd,2021-02-10 18:13:22 UTC
story,26092753,__BitWave__,2021-02-10 18:13:17 UTC
comment,26092752,fny,2021-02-10 18:13:11 UTC
comment,26092751,BitwiseFool,2021-02-10 18:13:08 UTC
comment,26092750,throwaheyy,2021-02-10 18:13:06 UTC
story,26092749,coloneltcb,2021-02-10 18:13:03 UTC
comment,26092748,edenhyacinth,2021-02-10 18:12:59 UTC
story,26092747,martian,2021-02-10 18:12:57 UTC
comment,26092746,antattack,2021-02-10 18:12:56 UTC
comment,26092745,bryanlarsen,2021-02-10 18:12:55 UTC
comment,26092744,p2detar,2021-02-10 18:12:51 UTC
comment,26092742,travbrack,2021-02-10 18:12:50 UTC
comment,26092743,johtso,2021-02-10 18:12:50 UTC
comment,26092741,ludwigvan,2021-02-10 18:12:43 UTC
comment,26092740,mattermost,2021-02-10 18:12:40 UTC
comment,26092738,criddell,2021-02-10 18:12:37 UTC
story,26092737,awaxman11,2021-02-10 18:12:36 UTC
comment,26092736,accounted,2021-02-10 18:12:26 UTC
comment,26092735,jxramos,2021-02-10 18:12:16 UTC
comment,26092734,mamon,2021-02-10 18:12:15 UTC
story,26092733,1simplesoul,2021-02-10 18:12:11 UTC
comment,26092732,svieira,2021-02-10 18:12:11 UTC
comment,26092731,ggm,2021-02-10 18:12:01 UTC
comment,26092730,whycombagator,2021-02-10 18:11:58 UTC
story,26092729,radiationfrog1,2021-02-10 18:11:36 UTC
comment,26092728,ad31mar,2021-02-10 18:11:30 UTC
comment,26092727,loveistheanswer,2021-02-10 18:11:29 UTC
comment,26092725,rglullis,2021-02-10 18:11:26 UTC
comment,26092726,gus_massa,2021-02-10 18:11:26 UTC
comment,26092724,marcosdumay,2021-02-10 18:11:11 UTC
comment,26092723,matijash,2021-02-10 18:11:06 UTC
story,26092722,pelt,2021-02-10 18:10:51 UTC
comment,26092720,mprovost,2021-02-10 18:10:51 UTC
comment,26092721,Jugurtha,2021-02-10 18:10:51 UTC
story,26092719,Tomte,2021-02-10 18:10:48 UTC
comment,26092718,DLA,2021-02-10 18:10:47 UTC
story,26092717,,2021-02-10 18:10:35 UTC
comment,26092716,endless1234,2021-02-10 18:10:15 UTC
comment,26092715,aksss,2021-02-10 18:10:09 UTC
comment,26092714,realityking,2021-02-10 18:09:59 UTC
comment,26092713,dang,2021-02-10 18:09:57 UTC
comment,26092712,ForHackernews,2021-02-10 18:09:56 UTC
comment,26092711,prussian,2021-02-10 18:09:52 UTC
comment,26092709,snickms,2021-02-10 18:09:51 UTC
comment,26092710,Ericson2314,2021-02-10 18:09:51 UTC
comment,26092708,SideburnsOfDoom,2021-02-10 18:09:41 UTC
story,26092707,wooby,2021-02-10 18:09:40 UTC
comment,26092706,cryptica,2021-02-10 18:09:38 UTC
story,26092705,frankchidera1,2021-02-10 18:09:34 UTC
comment,26092704,tialaramex,2021-02-10 18:09:28 UTC
comment,26092703,pvaldes,2021-02-10 18:09:25 UTC
comment,26092702,PragmaticPulp,2021-02-10 18:09:24 UTC
story,26092701,Tomte,2021-02-10 18:09:23 UTC
comment,26092700,pknerd,2021-02-10 18:09:20 UTC
comment,26092699,foepys,2021-02-10 18:09:19 UTC
comment,26092698,gregkh,2021-02-10 18:09:18 UTC
comment,26092697,jayd16,2021-02-10 18:09:14 UTC
comment,26092696,ggm,2021-02-10 18:09:05 UTC
comment,26092695,dewey,2021-02-10 18:08:59 UTC
comment,26092694,hn_throwaway_99,2021-02-10 18:08:57 UTC
comment,26092693,fat_pikachu,2021-02-10 18:08:56 UTC
comment,26092692,icefrakker,2021-02-10 18:08:55 UTC
comment,26092691,tal8d,2021-02-10 18:08:48 UTC
comment,26092690,mikaelaast,2021-02-10 18:08:39 UTC
comment,26092689,Geee,2021-02-10 18:08:33 UTC
comment,26092688,bryanrasmussen,2021-02-10 18:08:22 UTC
comment,26092687,mattgreenrocks,2021-02-10 18:08:20 UTC
comment,26092686,germinalphrase,2021-02-10 18:08:14 UTC
comment,26092685,ad31mar,2021-02-10 18:08:00 UTC
comment,26092684,coldtea,2021-02-10 18:07:58 UTC
comment,26092683,flanbiscuit,2021-02-10 18:07:56 UTC
comment,26092682,matsemann,2021-02-10 18:07:49 UTC
comment,26092680,bluetech,2021-02-10 18:07:48 UTC
comment,26092681,yaseer,2021-02-10 18:07:48 UTC
comment,26092679,tinus_hn,2021-02-10 18:07:37 UTC
story,26092678,rmoff,2021-02-10 18:07:30 UTC
comment,26092677,tony101,2021-02-10 18:07:29 UTC
comment,26092676,slt2021,2021-02-10 18:07:23 UTC
comment,26092675,didibus,2021-02-10 18:07:21 UTC
comment,26092674,philshem,2021-02-10 18:07:20 UTC
comment,26092673,SamBam,2021-02-10 18:07:18 UTC
comment,26092672,tromp,2021-02-10 18:07:13 UTC
comment,26092671,theshrike79,2021-02-10 18:07:06 UTC
comment,26092670,samus,2021-02-10 18:07:02 UTC
comment,26092669,FlownScepter,2021-02-10 18:06:56 UTC
comment,26092668,sharkjacobs,2021-02-10 18:06:52 UTC
comment,26092667,coldtea,2021-02-10 18:06:51 UTC
comment,26092666,benbristow,2021-02-10 18:06:41 UTC
comment,26092665,folkrav,2021-02-10 18:06:39 UTC
comment,26092664,reachtarunhere,2021-02-10 18:06:33 UTC
comment,26092663,mikaelaast,2021-02-10 18:06:29 UTC
comment,26092662,nprateem,2021-02-10 18:06:24 UTC
comment,26092661,mattgreenrocks,2021-02-10 18:06:21 UTC
comment,26092660,sanmak,2021-02-10 18:06:06 UTC
comment,26092659,coralreef,2021-02-10 18:05:50 UTC
comment,26092658,jokteur,2021-02-10 18:05:40 UTC
comment,26092657,esotericn,2021-02-10 18:05:38 UTC
comment,26092656,LinuxBender,2021-02-10 18:05:35 UTC
comment,26092655,dmode,2021-02-10 18:05:34 UTC
comment,26092654,aksss,2021-02-10 18:05:32 UTC
comment,26092653,ZainRiz,2021-02-10 18:05:31 UTC
comment,26092652,DLA,2021-02-10 18:05:24 UTC
comment,26092651,jolmg,2021-02-10 18:05:22 UTC
comment,26092650,ygjb,2021-02-10 18:05:13 UTC
comment,26092649,js8,2021-02-10 18:05:09 UTC
comment,26092648,f6v,2021-02-10 18:05:05 UTC
comment,26092647,chriswarbo,2021-02-10 18:04:59 UTC
comment,26092646,mechnesium,2021-02-10 18:04:58 UTC
comment,26092645,bcheung,2021-02-10 18:04:57 UTC
comment,26092644,credit_guy,2021-02-10 18:04:57 UTC
comment,26092643,kwhitefoot,2021-02-10 18:04:56 UTC
comment,26092641,G4E,2021-02-10 18:04:50 UTC
comment,26092642,pawsed,2021-02-10 18:04:50 UTC
story,26092640,samizdis,2021-02-10 18:04:43 UTC
comment,26092639,x3n0ph3n3,2021-02-10 18:04:39 UTC
comment,26092638,Layke1123,2021-02-10 18:04:37 UTC
comment,26092637,coliveira,2021-02-10 18:04:26 UTC
comment,26092636,offworldlive,2021-02-10 18:04:25 UTC
comment,26092635,pella,2021-02-10 18:04:17 UTC
story,26092633,jellygraph,2021-02-10 18:04:15 UTC
comment,26092634,gazelle21,2021-02-10 18:04:15 UTC
comment,26092632,rawtxapp,2021-02-10 18:04:13 UTC
story,26092631,,2021-02-10 18:04:13 UTC
comment,26092630,gatvol,2021-02-10 18:04:09 UTC
comment,26092629,paulgb,2021-02-10 18:04:06 UTC
comment,26092628,miracle2k,2021-02-10 18:04:01 UTC
comment,26092627,forty,2021-02-10 18:03:57 UTC
comment,26092626,redis_mlc,2021-02-10 18:03:50 UTC
comment,26092625,jedgardyson,2021-02-10 18:03:45 UTC
story,26092624,ohlongjohn,2021-02-10 18:03:37 UTC
story,26092623,feross,2021-02-10 18:03:37 UTC
comment,26092622,filoleg,2021-02-10 18:03:35 UTC
comment,26092621,balls187,2021-02-10 18:03:28 UTC
comment,26092619,Nursie,2021-02-10 18:03:27 UTC
comment,26092620,rapind,2021-02-10 18:03:27 UTC
comment,26092618,lysecret,2021-02-10 18:03:24 UTC
story,26092616,smaslennikov,2021-02-10 18:03:22 UTC
comment,26092617,chris11,2021-02-10 18:03:22 UTC
comment,26092615,simonh,2021-02-10 18:03:18 UTC
comment,26092614,georgyo,2021-02-10 18:03:17 UTC
comment,26092613,ninesigns,2021-02-10 18:03:15 UTC
comment,26092612,mamon,2021-02-10 18:03:08 UTC
story,26092611,pacavaca,2021-02-10 18:02:57 UTC
comment,26092610,disgruntledphd2,2021-02-10 18:02:52 UTC
comment,26092609,PragmaticPulp,2021-02-10 18:02:50 UTC
comment,26092608,dvfjsdhgfv,2021-02-10 18:02:46 UTC
comment,26092607,Kaze404,2021-02-10 18:02:43 UTC
comment,26092606,Martinsos,2021-02-10 18:02:35 UTC
comment,26092605,variaga,2021-02-10 18:02:33 UTC
comment,26092604,mpfundstein,2021-02-10 18:02:32 UTC
comment,26092603,ad31mar,2021-02-10 18:02:30 UTC
comment,26092602,thezoginator,2021-02-10 18:02:22 UTC
comment,26092601,bcheung,2021-02-10 18:02:14 UTC
comment,26092600,nickelcitymario,2021-02-10 18:02:09 UTC
comment,26092599,slmjkdbtl,2021-02-10 18:02:09 UTC
story,26092598,todsacerdoti,2021-02-10 18:02:08 UTC
comment,26092597,dharmab,2021-02-10 18:02:02 UTC
comment,26092596,hereforphone,2021-02-10 18:02:02 UTC
comment,26092595,nacho2sweet,2021-02-10 18:01:59 UTC
comment,26092594,tinus_hn,2021-02-10 18:01:56 UTC
comment,26092593,lupire,2021-02-10 18:01:53 UTC
comment,26092592,gamblor956,2021-02-10 18:01:53 UTC
comment,26092591,creaturemachine,2021-02-10 18:01:52 UTC
comment,26092590,josefresco,2021-02-10 18:01:46 UTC
comment,26092589,webmobdev,2021-02-10 18:01:42 UTC
comment,26092588,rangoon626,2021-02-10 18:01:30 UTC
comment,26092587,mpfundstein,2021-02-10 18:01:29 UTC
comment,26092586,RGamma,2021-02-10 18:01:18 UTC
comment,26092585,tialaramex,2021-02-10 18:01:11 UTC
comment,26092584,sizzle,2021-02-10 18:01:10 UTC
comment,26092583,emteycz,2021-02-10 18:01:08 UTC
comment,26092582,throw8932894,2021-02-10 18:00:58 UTC
comment,26092581,witherk,2021-02-10 18:00:48 UTC
comment,26092580,agumonkey,2021-02-10 18:00:46 UTC
comment,26092579,fuadnafiz98,2021-02-10 18:00:46 UTC
comment,26092578,polka_haunts_us,2021-02-10 18:00:41 UTC
comment,26092577,yellowapple,2021-02-10 18:00:40 UTC
comment,26092576,,2021-02-10 18:00:39 UTC
comment,26092575,TrispusAttucks,2021-02-10 18:00:29 UTC
comment,26092574,mpfundstein,2021-02-10 18:00:20 UTC
comment,26092573,waynesonfire,2021-02-10 18:00:15 UTC
comment,26092572,tpoacher,2021-02-10 18:00:15 UTC
comment,26092571,dang,2021-02-10 18:00:13 UTC
comment,26092570,jfengel,2021-02-10 18:00:12 UTC
comment,26092569,greenyoda,2021-02-10 18:00:07 UTC
comment,26092568,Johnny555,2021-02-10 18:00:03 UTC
comment,26092567,mrweasel,2021-02-10 18:00:01 UTC
comment,26092566,dharmab,2021-02-10 18:00:00 UTC
comment,26092565,rangoon626,2021-02-10 17:59:59 UTC
comment,26092564,purpleidea,2021-02-10 17:59:56 UTC
comment,26092563,bayesian_horse,2021-02-10 17:59:51 UTC
comment,26092562,aksss,2021-02-10 17:59:48 UTC
comment,26092560,ip26,2021-02-10 17:59:43 UTC
comment,26092561,whimsicalism,2021-02-10 17:59:43 UTC
comment,26092559,soheil,2021-02-10 17:59:27 UTC
comment,26092558,Nasrudith,2021-02-10 17:59:26 UTC
comment,26092557,neonate,2021-02-10 17:59:22 UTC
comment,26092556,bcheung,2021-02-10 17:59:21 UTC
comment,26092555,anythingdude321,2021-02-10 17:59:17 UTC
comment,26092554,Mc_Big_G,2021-02-10 17:59:07 UTC
comment,26092553,mpfundstein,2021-02-10 17:59:05 UTC
comment,26092552,devmunchies,2021-02-10 17:59:01 UTC
comment,26092551,Toutouxc,2021-02-10 17:59:01 UTC
comment,26092550,tyingq,2021-02-10 17:58:51 UTC
comment,26092549,gher-shyu3i,2021-02-10 17:58:50 UTC
comment,26092548,CGamesPlay,2021-02-10 17:58:49 UTC
comment,26092547,deeeeplearning,2021-02-10 17:58:37 UTC
comment,26092546,LatteLazy,2021-02-10 17:58:33 UTC
comment,26092545,tpoacher,2021-02-10 17:58:32 UTC
comment,26092544,JustSally,2021-02-10 17:58:24 UTC
comment,26092543,somehnguy,2021-02-10 17:58:14 UTC
comment,26092542,Weebs,2021-02-10 17:58:07 UTC
comment,26092541,PragmaticPulp,2021-02-10 17:58:06 UTC
comment,26092540,mindslight,2021-02-10 17:58:04 UTC
comment,26092539,ghaff,2021-02-10 17:58:00 UTC
comment,26092538,rawtxapp,2021-02-10 17:58:00 UTC
comment,26092537,bityard,2021-02-10 17:57:51 UTC
comment,26092536,diebeforei485,2021-02-10 17:57:48 UTC
comment,26092535,Teever,2021-02-10 17:57:45 UTC
comment,26092534,monkeybutton,2021-02-10 17:57:42 UTC
comment,26092533,gher-shyu3i,2021-02-10 17:57:38 UTC
comment,26092532,dang,2021-02-10 17:57:28 UTC
comment,26092531,amatecha,2021-02-10 17:57:23 UTC
